timestamp,price_dollar,sells
1606957200000,0.561,247
1607043600000,0.409,6008
1607130000000,0.361,3766
1607216400000,0.408,3132
1607302800000,0.38,2716
1607389200000,0.343,2082
1607475600000,0.291,2467
1607562000000,0.285,1676
1607648400000,0.307,2249
1607734800000,0.393,2425
1607821200000,0.33,1539
1607907600000,0.317,1192
1607994000000,0.324,1434
1608080400000,0.308,1708
1608166800000,0.312,1653
1608253200000,0.337,1379
1608339600000,0.34,1447
1608426000000,0.331,1380
1608512400000,0.318,1042
1608598800000,0.314,1214
1608685200000,0.292,1364
1608771600000,0.281,1463
1608858000000,0.291,1209
1608944400000,0.273,1331
1609030800000,0.276,897
1609117200000,0.272,1237
1609203600000,0.265,1288
1609290000000,0.255,1724
1609376400000,0.262,1372
1609462800000,0.271,1267
1609549200000,0.279,1214
1609635600000,0.274,1331
1609722000000,0.285,1175
1609808400000,0.282,1207
1609894800000,0.295,1493
1609981200000,0.302,1383
1610067600000,0.319,1392
1610154000000,0.307,1135
1610240400000,0.301,1089
1610326800000,0.301,1042
1610413200000,0.288,1076
1610499600000,0.294,1473
1610586000000,0.295,1292
1610672400000,0.307,1169
1610758800000,0.304,1202
1610845200000,0.3,1037
1610931600000,0.306,953
1611018000000,0.301,1077
1611104400000,0.301,1658
1611190800000,0.309,1384
1611277200000,0.304,1272
1611363600000,0.309,1305
1611450000000,0.31,1214
1611536400000,0.319,1174
1611622800000,0.311,1209
1611709200000,0.304,1610
1611795600000,0.274,2561
1611882000000,0.274,1588
1611968400000,0.27,1325
1612054800000,0.27,1304
1612141200000,0.274,1141
1612227600000,0.282,1050
1612314000000,0.27,1523
1612400400000,0.27,1179
1612486800000,0.271,1108
1612573200000,0.264,1074
1612659600000,0.272,1079
1612746000000,0.275,984
1612832400000,0.267,1115
1612918800000,0.258,1530
1613005200000,0.258,1525
1613091600000,0.26,1176
1613178000000,0.265,1330
1613264400000,0.261,1118
1613350800000,0.263,1076
1613437200000,0.267,1054
1613523600000,0.257,1462
1613610000000,0.253,1349
1613696400000,0.261,1410
1613782800000,0.257,1226
1613869200000,0.264,1131
1613955600000,0.264,1015
1614042000000,0.267,1146
1614128400000,0.263,1509
1614214800000,0.262,1238
1614301200000,0.262,1236
1614387600000,0.262,1332
1614474000000,0.263,1277
1614560400000,0.258,1131
1614646800000,0.253,1117
1614733200000,0.258,1680
1614819600000,0.268,1305
1614906000000,0.308,1922
1614992400000,0.318,1213
1615078800000,0.314,1220
1615165200000,0.335,1255
1615251600000,0.341,1312
1615338000000,0.38,1978
1615424400000,0.411,1507
1615510800000,0.393,1424
1615597200000,0.381,1620
1615683600000,0.388,1361
1615770000000,0.36,1229
1615856400000,0.347,1427
1615942800000,0.342,2258
1616029200000,0.344,1668
1616115600000,0.344,1995
1616202000000,0.347,1723
1616288400000,0.344,1487
1616374800000,0.355,1666
1616461200000,0.403,1352
1616547600000,0.449,1747
1616634000000,0.444,1378
1616720400000,0.453,1295
1616806800000,0.458,1339
1616893200000,0.453,1127
1616979600000,0.464,1236
1617066000000,0.452,1108
1617152400000,0.451,1343
1617238800000,0.442,1116
1617325200000,0.441,1178
1617411600000,0.441,1306
1617498000000,0.451,1218
1617584400000,0.451,1292
1617670800000,0.459,1239
1617757200000,0.409,1731
1617843600000,0.363,1739
1617930000000,0.37,1836
1618016400000,0.37,1344
1618102800000,0.358,1016
1618189200000,0.364,1026
1618275600000,0.368,1070
1618362000000,0.387,278
1618448400000,0.398,1314
1618534800000,0.392,1091
1618621200000,0.395,987
1618707600000,0.408,896
1618794000000,0.412,887
1618880400000,0.415,888
1618966800000,0.436,1271
1619053200000,0.464,1146
1619139600000,0.494,972
1619226000000,0.509,1186
1619312400000,0.506,1088
1619398800000,0.526,965
1619485200000,0.538,990
1619571600000,0.558,962
1619658000000,0.646,951
1619744400000,0.721,1024
1619830800000,0.652,770
1619917200000,0.624,831
1620003600000,0.618,877
1620090000000,0.73,1188
1620176400000,0.682,855
1620262800000,0.644,670
1620349200000,0.626,680
1620435600000,0.585,706
1620522000000,0.553,632
1620608400000,0.543,557
1620694800000,0.553,644
1620781200000,0.541,542
1620867600000,0.534,549
1620954000000,0.543,496
1621040400000,0.55,730
1621126800000,0.559,776
1621213200000,0.559,511
1621299600000,0.555,596
