timestamp,price_dollar,sells
1385600400000,12.813,6
1385686800000,5.022,8
1385773200000,1.621,77
1385859600000,1.057,62
1385946000000,0.948,21
1386032400000,0.847,14
1386118800000,0.801,12
1386205200000,0.793,11
1386291600000,0.671,41
1386378000000,0.685,14
1386464400000,0.713,12
1386550800000,0.523,19
1386637200000,0.516,9
1386723600000,0.868,15
1386810000000,0.528,8
1386896400000,0.594,8
1386982800000,0.457,12
1387069200000,0.644,16
1387155600000,1.119,3
1387242000000,0.771,4
1387328400000,0.676,6
1387414800000,0.552,2
1387501200000,0.398,5
1387587600000,0.453,10
1387674000000,0.471,16
1387760400000,0.388,9
1387846800000,0.39,9
1387933200000,0.495,6
1388019600000,0.398,6
1388106000000,0.37,6
1388192400000,0.435,11
1388278800000,0.516,4
1388365200000,0.44,5
1388451600000,0.426,8
1388538000000,0.415,3
1388624400000,0.549,4
1388710800000,0.438,6
1388797200000,0.523,9
1388883600000,0.573,6
1388970000000,0.488,4
1389056400000,0.434,2
1389142800000,0.623,2
1389229200000,0.589,2
1389315600000,0.573,8
1389402000000,0.574,6
1389488400000,0.547,6
1389574800000,0.559,3
1389661200000,0.593,5
1389747600000,0.572,7
1389834000000,0.748,4
1389920400000,0.206,1
1390006800000,0.66,4
1390093200000,0.654,6
1390179600000,0.446,6
1390266000000,0.57,5
1390352400000,0.57,1
1390438800000,0.589,2
1390525200000,0.355,4
1390611600000,0.45,5
1390698000000,0.701,8
1390784400000,0.475,4
1390870800000,0.43,2
1390957200000,0.48,3
1391043600000,0.468,5
1391130000000,0.405,10
1391216400000,0.332,3
1391302800000,0.385,8
1391389200000,0.375,6
1391475600000,0.34,1
1391562000000,0.3,5
1391648400000,0.41,1
1391734800000,0.334,7
1391821200000,0.39,14
1391907600000,0.322,12
1391994000000,0.445,2
1392080400000,0.41,8
1392166800000,0.466,8
1392253200000,0.41,2
1392339600000,0.347,4
1392426000000,0.401,3
1392512400000,0.312,10
1392598800000,0.43,10
1392685200000,0.64,5
1392771600000,0.338,6
1392858000000,0.43,1
1392944400000,0.421,2
1393030800000,0.313,4
1393117200000,0.297,4
1393203600000,0.318,11
1393290000000,0.28,1
1393376400000,0.306,4
1393462800000,0.327,5
1393549200000,0.317,6
1393635600000,0.262,9
1393722000000,0.312,9
1393808400000,0.32,4
1393894800000,0.305,9
1393981200000,0.323,5
1394067600000,0.331,4
1394154000000,0.315,4
1394240400000,0.292,4
1394326800000,0.299,13
1394413200000,0.254,3
1394499600000,0.209,3
1394586000000,0.217,4
1394672400000,0.323,8
1394758800000,0.316,14
1394845200000,0.323,20
1394931600000,0.279,16
1395018000000,0.278,13
1395104400000,0.285,17
1395190800000,0.306,9
1395277200000,0.341,8
1395363600000,0.28,7
1395450000000,0.262,15
1395536400000,0.27,10
1395622800000,0.232,12
1395709200000,0.217,11
1395795600000,0.234,7
1395882000000,0.25,6
1395968400000,0.228,5
1396054800000,0.219,16
1396141200000,0.265,13
1396227600000,0.243,16
1396314000000,0.253,10
1396400400000,0.266,6
1396486800000,0.227,6
1396573200000,0.264,9
1396659600000,0.275,11
1396746000000,0.242,4
1396832400000,0.252,9
1396918800000,0.274,9
1397005200000,0.286,5
1397091600000,0.287,7
1397178000000,0.32,6
1397264400000,0.307,15
1397350800000,0.331,8
1397437200000,0.358,5
1397523600000,0.348,9
1397610000000,0.297,13
1397696400000,0.35,6
1397782800000,0.343,6
1397869200000,0.355,7
1397955600000,0.304,10
1398042000000,0.359,8
1398128400000,0.351,6
1398214800000,0.287,3
1398301200000,0.273,6
1398387600000,0.299,4
1398474000000,0.316,6
1398560400000,0.331,10
1398646800000,0.276,3
1398733200000,0.315,6
1398819600000,0.278,7
1398906000000,0.692,3
1398992400000,0.336,6
1399078800000,0.377,10
1399165200000,0.414,7
1399251600000,0.428,3
1399338000000,0.46,4
1399424400000,0.463,5
1399510800000,0.505,11
1399597200000,0.456,4
1399683600000,0.695,9
1399770000000,0.416,11
1399856400000,0.372,10
1399942800000,0.39,5
1400029200000,0.382,7
1400115600000,0.409,5
1400202000000,0.365,8
1400288400000,0.342,13
1400374800000,0.372,6
1400461200000,0.491,9
1400547600000,0.401,3
1400634000000,0.424,1
1400720400000,0.39,3
1400806800000,0.334,10
1400893200000,0.358,5
1400979600000,0.5,9
1401066000000,0.326,3
1401152400000,0.364,7
1401238800000,0.37,7
1401325200000,0.385,8
1401411600000,1.07,8
1401498000000,0.347,2
1401584400000,0.326,2
1401670800000,0.475,4
1401757200000,0.251,4
1401843600000,0.288,4
1401930000000,0.278,4
1402016400000,0.271,11
1402102800000,0.378,8
1402189200000,0.325,4
1402275600000,0.317,4
1402362000000,0.345,10
1402448400000,0.333,7
1402534800000,0.331,9
1402621200000,0.221,4
1402707600000,0.315,10
1402794000000,0.64,3
1402880400000,0.581,6
1402966800000,0.309,5
1403053200000,0.259,2
1403139600000,0.263,3
1403226000000,0.268,5
1403312400000,0.222,11
1403398800000,0.26,7
1403485200000,0.246,7
1403571600000,0.25,6
1403658000000,0.434,3
1403744400000,0.254,9
1403830800000,0.24,10
1403917200000,0.251,3
1404003600000,0.452,4
1404090000000,0.285,10
1404176400000,0.334,8
1404262800000,0.243,7
1404349200000,0.271,8
1404435600000,0.266,11
1404522000000,0.406,3
1404608400000,0.418,5
1404694800000,0.296,12
1404781200000,0.301,4
1404867600000,0.371,7
1404954000000,0.346,11
1405040400000,0.437,7
1405126800000,0.327,13
1405213200000,0.325,5
1405299600000,0.302,4
1405386000000,0.27,4
1405472400000,0.401,6
1405558800000,0.383,9
1405645200000,0.512,8
1405731600000,0.312,7
1405818000000,0.345,8
1405904400000,0.396,9
1405990800000,0.318,6
1406077200000,0.487,7
1406163600000,0.287,10
1406250000000,0.399,4
1406336400000,0.352,8
1406422800000,0.331,5
1406509200000,0.349,7
1406595600000,0.419,12
1406682000000,0.325,4
1406768400000,0.383,4
1406854800000,0.524,2
1406941200000,0.387,13
1407027600000,0.384,7
1407114000000,0.339,12
1407200400000,0.327,13
1407286800000,0.353,8
1407373200000,0.388,15
1407459600000,0.377,4
1407546000000,0.368,8
1407632400000,0.369,8
1407718800000,0.407,4
1407805200000,0.38,8
1407891600000,0.404,11
1407978000000,0.48,12
1408064400000,0.477,8
1408150800000,0.391,4
1408237200000,0.342,13
1408323600000,0.28,8
1408410000000,0.307,3
1408496400000,0.349,14
1408582800000,0.361,5
1408669200000,0.405,6
1408755600000,0.319,9
1408842000000,0.413,16
1408928400000,0.399,5
1409014800000,0.344,4
1409101200000,0.398,7
1409187600000,0.398,3
1409274000000,0.381,8
1409360400000,0.548,6
1409446800000,0.397,7
1409533200000,0.436,17
1409619600000,0.576,4
1409706000000,0.524,2
1409792400000,0.579,6
1409878800000,0.526,1
1409965200000,0.801,7
1410051600000,0.657,4
1410138000000,0.446,3
1410224400000,0.458,5
1410310800000,0.314,2
1410397200000,0.337,5
1410483600000,0.31,6
1410570000000,0.383,6
1410656400000,0.489,2
1410742800000,0.414,3
1410829200000,0.376,8
1410915600000,0.405,1
1411002000000,0.332,4
1411088400000,0.389,7
1411174800000,0.421,4
1411261200000,0.349,9
1411347600000,0.425,7
1411434000000,0.425,3
1411520400000,0.589,2
1411606800000,0.378,8
1411693200000,0.408,9
1411779600000,0.411,6
1411866000000,0.341,6
1411952400000,0.446,4
1412038800000,0.334,6
1412125200000,0.356,2
1412211600000,0.336,5
1412298000000,0.367,3
1412384400000,0.332,7
1412470800000,0.357,14
1412557200000,0.391,6
1412643600000,0.344,10
1412730000000,0.372,6
1412816400000,0.397,5
1412902800000,0.495,6
1412989200000,0.41,4
1413075600000,0.418,3
1413162000000,0.325,8
1413248400000,0.379,5
1413334800000,0.326,2
1413421200000,0.329,8
1413507600000,0.381,3
1413594000000,0.458,11
1413680400000,0.343,10
1413766800000,0.387,4
1413853200000,0.335,4
1413939600000,0.329,4
1414026000000,0.386,2
1414112400000,0.345,8
1414198800000,0.336,6
1414285200000,0.336,6
1414371600000,0.748,3
1414458000000,0.395,2
1414544400000,0.508,5
1414630800000,0.398,5
1414717200000,0.332,5
1414803600000,0.314,8
1414890000000,0.343,5
1414976400000,0.322,5
1415062800000,0.403,8
1415149200000,0.367,4
1415235600000,0.376,2
1415322000000,0.479,5
1415408400000,0.42,4
1415494800000,0.402,6
1415581200000,0.386,5
1415667600000,0.432,2
1415754000000,0.308,9
1415840400000,0.337,9
1415926800000,0.399,1
1416013200000,0.266,8
1416099600000,0.34,7
1416186000000,0.298,2
1416272400000,0.486,5
1416358800000,0.335,4
1416445200000,0.342,3
1416531600000,0.347,1
1416618000000,0.329,2
1416704400000,0.324,6
1416790800000,0.564,8
1416877200000,0.483,7
1416963600000,0.349,5
1417050000000,0.332,9
1417136400000,0.312,6
1417222800000,0.337,5
1417309200000,0.276,15
1417395600000,0.287,5
1417482000000,0.348,5
1417568400000,0.464,3
1417654800000,0.504,4
1417741200000,0.322,8
1417827600000,0.323,5
1417914000000,0.379,5
1418000400000,0.36,6
1418086800000,0.353,4
1418173200000,0.309,5
1418259600000,0.308,8
1418346000000,0.334,6
1418432400000,0.309,5
1418518800000,0.328,9
1418605200000,0.307,8
1418691600000,0.321,7
1418778000000,0.34,2
1418864400000,0.309,5
1418950800000,0.358,4
1419037200000,0.503,4
1419123600000,0.369,3
1419210000000,0.262,4
1419296400000,0.306,5
1419382800000,0.33,8
1419469200000,0.462,9
1419555600000,0.276,9
1419642000000,0.334,11
1419728400000,0.416,5
1419814800000,0.359,4
1419901200000,0.392,13
1419987600000,0.328,6
1420074000000,0.372,7
1420160400000,0.347,10
1420246800000,0.377,8
1420333200000,0.349,8
1420419600000,0.374,11
1420506000000,0.399,5
1420592400000,0.406,13
1420678800000,0.416,8
1420765200000,0.57,8
1420851600000,0.471,13
1420938000000,0.476,10
1421024400000,0.463,5
1421110800000,0.555,8
1421197200000,0.438,5
1421283600000,0.445,7
1421370000000,0.503,5
1421456400000,0.563,9
1421542800000,0.507,9
1421629200000,0.637,3
1421715600000,0.626,3
1421802000000,0.461,7
1421888400000,5.468,5
1421974800000,0.469,3
1422061200000,0.545,4
1422147600000,0.535,6
1422234000000,0.524,3
1422320400000,0.583,7
1422406800000,1.028,1
1422493200000,11.784,10
1422579600000,5.536,10
1422666000000,20.338,52
1422752400000,0.887,7
1422838800000,4.698,6
1422925200000,7.332,10
1423011600000,0.86,1
1423098000000,0.727,3
1423184400000,0.818,3
1423270800000,0.71,8
1423357200000,0.718,8
1423443600000,0.74,1
1423530000000,0.719,2
1423616400000,0.669,4
1423702800000,5.512,9
1423789200000,0.792,16
1423875600000,0.642,6
1423962000000,5.65,6
1424048400000,0.64,4
1424134800000,0.695,8
1424221200000,0.641,6
1424307600000,0.712,8
1424394000000,0.727,2
1424480400000,0.665,6
1424566800000,0.657,4
1424653200000,0.919,4
1424739600000,0.628,2
1424826000000,0.643,8
1424912400000,1.009,4
1424998800000,0.704,7
1425085200000,0.748,4
1425171600000,0.586,4
1425258000000,0.582,7
1425344400000,0.74,5
1425430800000,0.731,6
1425517200000,0.614,3
1425603600000,0.528,6
1425690000000,0.627,8
1425776400000,0.602,7
1425862800000,0.572,2
1425949200000,0.714,4
1426035600000,0.573,3
1426122000000,0.552,1
1426208400000,0.57,1
1426294800000,0.55,5
1426381200000,0.532,2
1426467600000,0.66,2
1426554000000,0.592,2
1426726800000,0.503,4
1426813200000,0.536,7
1426899600000,1.141,1
1426986000000,0.535,6
1427072400000,0.51,4
1427158800000,0.581,2
1427245200000,0.533,3
1427331600000,0.452,6
1427418000000,0.736,6
1427504400000,0.517,9
1427590800000,2.485,5
1427677200000,0.5,2
1427763600000,0.422,4
1427850000000,0.425,6
1427936400000,0.428,7
1428022800000,0.617,13
1428109200000,0.503,12
1428195600000,0.566,7
1428282000000,0.542,6
1428368400000,0.444,6
1428454800000,0.542,8
1428541200000,0.62,4
1428627600000,0.541,5
1428714000000,0.508,9
1428800400000,0.469,4
1428886800000,0.505,5
1428973200000,0.495,8
1429059600000,0.468,6
1429146000000,0.408,11
1429232400000,0.434,5
1429318800000,0.425,8
1429405200000,0.468,4
1429491600000,0.426,16
1429578000000,0.466,7
1429664400000,0.55,7
1429750800000,0.42,8
1429837200000,0.474,6
1429923600000,0.484,7
1430010000000,0.452,6
1430096400000,0.459,5
1430182800000,0.479,5
1430269200000,0.479,5
1430355600000,0.394,5
1430442000000,0.456,3
1430528400000,0.366,5
1430614800000,0.443,14
1430701200000,0.46,5
1430787600000,0.416,9
1430874000000,0.379,8
1430960400000,0.472,5
1431046800000,0.496,9
1431133200000,0.447,3
1431219600000,0.482,8
1431306000000,0.44,4
1431392400000,0.434,7
1431478800000,0.467,5
1431565200000,0.446,6
1431738000000,0.467,6
1431824400000,0.404,5
1431910800000,0.393,4
1431997200000,0.444,5
1432083600000,0.576,9
1432170000000,0.597,6
1432256400000,0.444,6
1432342800000,0.478,5
1432429200000,0.493,3
1432515600000,0.428,6
1432602000000,0.398,7
1432688400000,0.391,1
1432774800000,0.291,2
1432861200000,0.36,7
1432947600000,0.361,7
1433034000000,0.406,4
1433120400000,0.392,9
1433206800000,1.06,6
1433293200000,0.392,9
1433379600000,0.421,8
1433466000000,0.54,8
1433552400000,0.395,5
1433638800000,0.635,8
1433725200000,0.385,12
1433811600000,0.457,4
1433898000000,0.51,3
1433984400000,0.45,6
1434070800000,0.406,4
1434157200000,0.485,3
1434243600000,0.398,3
1434330000000,0.335,3
1434416400000,0.466,2
1434502800000,0.44,1
1434589200000,0.405,3
