timestamp,price_dollar,sells
1405040400000,10.524,2
1405126800000,9.542,4
1405213200000,10.731,2
1405299600000,12.424,5
1405386000000,9.391,2
1405472400000,6.914,9
1405558800000,7.379,7
1405645200000,8.657,2
1405731600000,8.664,3
1405818000000,7.189,2
1405904400000,7.317,5
1405990800000,6.575,2
1406077200000,5.035,7
1406163600000,4.946,7
1406250000000,5.252,7
1406336400000,6.694,8
1406422800000,7.466,4
1406509200000,8.02,2
1406595600000,6.588,6
1406682000000,5.503,7
1406768400000,5.417,9
1406854800000,6.157,6
1406941200000,6.169,8
1407027600000,6.742,4
1407114000000,6.902,2
1407200400000,6.921,6
1407286800000,7.074,4
1407373200000,6.403,2
1407459600000,5.851,9
1407546000000,7.191,9
1407632400000,7.178,3
1407718800000,6.604,7
1407805200000,6.89,2
1407891600000,4.975,4
1407978000000,6.245,1
1408064400000,5.744,9
1408150800000,5.539,5
1408237200000,4.987,6
1408323600000,4.58,16
1408410000000,5.521,4
1408496400000,5.135,5
1408582800000,4.792,8
1408669200000,5.25,10
1408755600000,5.411,4
1408842000000,5.776,9
1408928400000,6.098,3
1409014800000,5.883,6
1409101200000,5.345,4
1409187600000,4.615,5
1409274000000,4.48,10
1409360400000,5.04,7
1409446800000,4.733,11
1409533200000,4.681,8
1409619600000,4.399,5
1409706000000,4.801,8
1409792400000,4.908,4
1409878800000,5.085,4
1409965200000,4.627,9
1410051600000,5.664,7
1410138000000,3.567,8
1410224400000,4.862,7
1410310800000,4.011,5
1410397200000,5.009,8
1410483600000,5.418,2
1410570000000,4.283,5
1410656400000,3.909,7
1410742800000,4.172,10
1410829200000,4.576,4
1410915600000,3.988,11
1411002000000,4.023,4
1411088400000,4.561,7
1411174800000,4.302,4
1411261200000,4.188,4
1411347600000,4.526,2
1411434000000,3.981,5
1411520400000,3.727,6
1411606800000,3.771,10
1411693200000,3.802,6
1411779600000,4.175,1
1411866000000,3.179,17
1411952400000,3.422,4
1412038800000,3.304,8
1412125200000,3.602,4
1412211600000,3.587,9
1412298000000,3.635,10
1412384400000,3.845,9
1412470800000,3.787,4
1412557200000,3.352,8
1412643600000,3.627,11
1412730000000,3.798,9
1412816400000,3.546,12
1412902800000,3.451,9
1412989200000,3.72,15
1413075600000,3.888,5
1413162000000,3.953,7
1413248400000,3.792,6
1413334800000,3.804,11
1413421200000,4.209,11
1413507600000,4.295,11
1413594000000,3.987,7
1413680400000,4.011,7
1413766800000,4.161,5
1413853200000,3.56,2
1413939600000,3.383,7
1414026000000,3.49,10
1414112400000,3.77,7
1414198800000,3.614,9
1414285200000,3.674,8
1414371600000,2.89,3
1414458000000,3.242,5
1414544400000,3.261,7
1414630800000,3.465,7
1414717200000,3.102,12
1414803600000,3.363,4
1414890000000,2.99,6
1414976400000,2.846,10
1415062800000,3.246,11
1415149200000,3.333,8
1415235600000,2.918,12
1415322000000,2.889,11
1415408400000,2.86,11
1415494800000,3.152,12
1415581200000,3.515,4
1415667600000,3.081,9
1415754000000,2.886,10
1415840400000,2.895,6
1415926800000,2.77,8
1416013200000,2.6,7
1416099600000,2.711,13
1416186000000,2.614,3
1416272400000,2.399,5
1416358800000,2.454,7
1416445200000,2.563,8
1416531600000,2.882,7
1416618000000,1.871,2
1416704400000,2.401,6
1416790800000,2.39,6
1416877200000,2.413,4
1416963600000,2.484,8
1417050000000,2.598,6
1417136400000,2.648,9
1417222800000,2.947,6
1417309200000,2.248,11
1417395600000,2.067,11
1417482000000,2.588,8
1417568400000,2.876,7
1417654800000,3.631,6
1417741200000,3.246,8
1417827600000,3.488,5
1417914000000,3.399,11
1418000400000,2.241,3
1418086800000,3.04,8
1418173200000,3.572,4
1418259600000,3.193,8
1418346000000,2.945,9
1418432400000,2.979,12
1418518800000,3.103,8
1418605200000,3.266,7
1418691600000,2.888,4
1418778000000,2.929,7
1418864400000,2.15,9
1418950800000,2.639,15
1419037200000,3.037,6
1419123600000,2.901,8
1419210000000,3.341,9
1419296400000,2.997,8
1419382800000,3.029,5
1419469200000,3.129,10
1419555600000,2.867,14
1419642000000,3.154,10
1419728400000,3.278,9
1419814800000,2.936,13
1419901200000,3.191,15
1419987600000,3.577,11
1420074000000,3.342,7
1420160400000,3.076,16
1420246800000,3.231,11
1420333200000,3.926,11
1420419600000,2.828,14
1420506000000,3.267,12
1420592400000,3.455,4
1420678800000,3.458,10
1420765200000,3.801,11
1420851600000,3.341,12
