timestamp,price_dollar,sells
1632272400000,2.963,641
1632358800000,2.997,342
1632445200000,3.268,332
1632531600000,3.536,271
1632618000000,3.473,192
1632704400000,3.135,199
1632790800000,3.015,184
1632877200000,3.094,271
1632963600000,2.837,186
1633050000000,2.978,133
1633136400000,3.068,156
1633222800000,3.199,124
1633309200000,3.045,140
1633395600000,3.326,120
1633482000000,3.122,115
1633568400000,3.015,142
1633654800000,3.013,140
1633741200000,3.124,133
1633827600000,3.295,140
1633914000000,3.239,77
1634000400000,3.099,110
1634086800000,2.947,106
1634173200000,2.917,100
1634259600000,2.833,109
1634346000000,2.991,127
1634432400000,2.74,81
1634518800000,2.835,64
1634605200000,2.867,91
1634691600000,2.973,109
1634778000000,2.828,89
1634864400000,2.475,171
1634950800000,2.556,109
1635037200000,2.606,78
1635123600000,2.704,88
1635210000000,2.649,78
1635296400000,2.571,87
1635382800000,2.5,73
1635469200000,2.441,108
1635555600000,2.601,114
1635642000000,2.628,77
1635728400000,2.68,98
1635814800000,2.825,82
1635901200000,2.791,108
1635987600000,2.77,72
1636074000000,2.917,118
1636160400000,2.979,87
1636246800000,2.754,87
1636333200000,2.583,100
1636419600000,2.622,77
1636506000000,2.387,143
1636592400000,2.45,126
1636678800000,2.528,113
1636765200000,2.489,90
1636851600000,2.552,89
1636938000000,2.684,118
1637024400000,2.775,83
1637110800000,2.624,105
1637197200000,2.544,77
1637283600000,2.561,116
1637370000000,2.548,121
1637456400000,2.56,100
1637542800000,2.57,117
1637629200000,2.584,116
1637715600000,2.567,103
1637802000000,2.524,118
1637888400000,2.588,114
1637974800000,2.645,120
1638061200000,2.707,87
1638147600000,2.713,77
1638234000000,2.677,144
1638320400000,2.583,122
1638406800000,2.619,101
1638493200000,2.593,105
1638579600000,2.591,150
1638666000000,2.632,123
1638752400000,2.696,82
1638838800000,2.815,110
1638925200000,2.898,96
1639011600000,2.877,96
1639098000000,2.811,139
1639184400000,2.754,129
1639270800000,2.915,110
1639357200000,2.916,88
1639443600000,2.903,100
1639530000000,2.699,129
1639616400000,2.78,111
1639702800000,2.792,97
1639789200000,2.821,119
1639875600000,2.777,103
1639962000000,2.84,116
1640048400000,2.84,125
1640134800000,2.795,146
1640221200000,2.853,122
1640307600000,2.79,124
1640394000000,2.79,137
1640480400000,2.8,145
1640566800000,2.73,135
1640653200000,2.693,148
1640739600000,2.859,160
1640826000000,2.931,155
1640912400000,2.95,156
1640998800000,2.765,150
1641085200000,2.738,162
1641171600000,2.724,147
1641258000000,2.779,159
1641344400000,2.702,220
1641430800000,2.721,175
1641517200000,2.676,161
1641603600000,2.702,149
1641690000000,2.72,167
1641776400000,2.708,144
1641862800000,2.69,142
1641949200000,2.635,151
1642035600000,2.721,142
1642122000000,2.72,185
1642208400000,2.728,183
1642294800000,2.728,156
1642381200000,2.759,147
1642467600000,2.603,139
1642554000000,2.65,141
1642640400000,2.607,130
1642726800000,2.557,205
1642813200000,2.593,214
1642899600000,2.488,217
1642986000000,2.486,218
1643072400000,2.52,180
1643158800000,2.552,205
1643245200000,2.556,186
1643331600000,2.6,194
1643418000000,2.671,217
1643504400000,2.618,173
1643590800000,2.544,169
1643677200000,2.467,160
1643763600000,2.527,182
1643850000000,2.596,156
1643936400000,2.66,167
1644022800000,2.597,189
1644109200000,2.651,140
1644195600000,2.734,133
1644282000000,2.688,159
1644368400000,2.653,143
1644454800000,2.719,162
1644541200000,2.78,175
1644627600000,2.892,173
1644714000000,2.924,142
1644800400000,2.906,119
1644886800000,2.768,104
1644973200000,2.794,129
1645059600000,2.952,117
1645146000000,2.843,136
1645232400000,2.87,180
1645318800000,2.927,174
1645405200000,2.9,128
1645491600000,2.93,149
1645578000000,2.857,168
1645664400000,2.99,90
1645750800000,2.945,103
1645837200000,3.011,106
1645923600000,2.998,108
1646010000000,2.99,98
1646096400000,2.885,123
1646182800000,2.85,102
1646269200000,2.862,98
1646355600000,2.834,110
1646442000000,2.853,161
1646528400000,2.876,111
1646614800000,2.911,114
1646701200000,2.748,156
1646787600000,2.638,117
1646874000000,2.764,126
1646960400000,2.91,120
1647046800000,2.855,93
1647133200000,2.95,97
1647219600000,2.947,66
1647306000000,3.042,68
1647392400000,2.943,90
1647478800000,2.929,86
1647565200000,3.025,158
1647651600000,2.995,99
1647738000000,3.009,121
1647824400000,3.065,89
1647910800000,3.082,77
1647997200000,3.113,86
1648083600000,3.011,95
1648170000000,3.045,98
1648256400000,3.216,73
1648342800000,3.146,80
1648429200000,3.085,80
1648515600000,3.134,77
1648602000000,3.272,72
1648688400000,3.179,72
1648774800000,3.306,71
1648861200000,3.26,95
1648947600000,3.18,83
1649034000000,3.302,66
1649120400000,3.288,57
1649206800000,3.298,62
1649293200000,3.413,76
1649379600000,3.358,77
1649466000000,3.433,68
1649552400000,3.318,68
1649638800000,3.388,85
1649725200000,3.323,70
1649811600000,3.334,73
1649898000000,3.344,75
1649984400000,3.421,65
1650070800000,3.325,67
1650157200000,3.423,70
1650243600000,3.371,72
1650330000000,3.285,64
1650416400000,3.338,60
1650502800000,3.203,42
1650589200000,3.218,51
1650675600000,3.34,63
1650762000000,3.387,66
1650848400000,3.426,72
1650934800000,3.299,56
1651021200000,3.32,57
1651107600000,3.388,65
1651194000000,3.334,55
1651280400000,3.416,59
1651366800000,3.327,63
1651453200000,3.324,72
1651539600000,3.334,54
1651626000000,3.15,106
1651712400000,3.136,60
1651798800000,3.123,64
1651885200000,2.971,85
1651971600000,3.034,74
1652058000000,3.002,59
1652144400000,3.107,59
1652230800000,3.028,64
1652317200000,2.985,51
1652403600000,3.062,68
1652490000000,3.035,82
1652576400000,2.972,81
1652662800000,2.944,63
1652749200000,2.934,41
1652835600000,2.913,72
1652922000000,2.832,64
1653008400000,2.904,61
1653094800000,2.949,69
1653181200000,2.849,60
1653267600000,2.878,72
1653354000000,2.825,102
1653440400000,3.014,78
1653526800000,3.002,64
1653613200000,3.078,120
1653699600000,3.092,63
1653786000000,3.054,68
1653872400000,3.212,54
1653958800000,3.099,72
1654045200000,3.407,67
1654131600000,3.321,68
1654218000000,3.358,83
1654304400000,3.366,96
1654390800000,3.342,56
1654477200000,3.346,60
1654563600000,3.29,49
1654650000000,3.276,44
1654736400000,3.386,62
1654822800000,3.344,47
1654909200000,3.378,51
1654995600000,3.338,60
1655082000000,3.269,55
1655168400000,3.301,76
1655254800000,3.306,60
1655341200000,3.295,46
1655427600000,3.23,71
1655514000000,3.166,45
1655600400000,3.326,47
1655686800000,3.164,65
1655773200000,3.176,62
1655859600000,3.208,60
1655946000000,3.195,45
1656032400000,3.076,77
1656118800000,2.955,74
1656205200000,3.041,51
1656291600000,2.927,60
1656378000000,2.972,68
1656464400000,3.014,59
1656550800000,3.084,59
1656637200000,3.175,56
1656723600000,3.294,81
1656810000000,3.346,74
1656896400000,3.414,54
1656982800000,3.454,47
1657069200000,3.323,62
1657155600000,3.394,62
1657242000000,3.645,63
1657328400000,3.414,63
1657414800000,3.45,69
1657501200000,3.481,59
1657587600000,3.627,67
1657674000000,3.975,33
1657760400000,3.424,80
1657846800000,3.556,72
1657933200000,3.61,51
1658019600000,3.639,70
1658106000000,3.757,61
1658192400000,3.753,70
1658278800000,4.021,22
1658365200000,3.666,80
1658451600000,3.689,56
1658538000000,3.747,64
1658624400000,3.659,88
1658710800000,3.676,65
1658797200000,3.806,51
1658883600000,3.761,45
1658970000000,3.819,59
1659056400000,3.793,52
1659142800000,3.764,68
1659229200000,3.88,57
1659315600000,3.579,46
1659402000000,3.891,73
1659488400000,3.925,71
1659574800000,3.696,55
1659661200000,3.941,49
1659747600000,3.846,55
1659834000000,3.917,50
1659920400000,3.869,59
1660006800000,4.053,37
1660093200000,3.812,68
1660179600000,3.839,90
1660266000000,4.014,48
1660352400000,3.841,54
1660438800000,3.906,54
1660525200000,3.94,100
1660611600000,4.081,68
1660698000000,3.886,72
1660784400000,3.967,54
1660870800000,4.037,61
1660957200000,4.097,64
1661043600000,4.222,48
1661130000000,4.382,52
1661216400000,4.294,44
1661302800000,4.064,55
1661389200000,4.08,50
1661475600000,3.957,58
1661562000000,4.106,42
1661648400000,4.095,61
1661734800000,4.017,57
1661821200000,3.882,56
1661907600000,3.88,57
