timestamp,price_dollar,sells
1683576000000,460.175,1
1683684000000,574.999,1
1683853200000,580.694,1
1683892800000,575.801,1
1683943200000,560.1,1
1684054800000,495.063,1
1684234800000,494.717,1
1684342800000,603.326,1
1684375200000,702.955,1
1684584000000,498.574,1
1684602000000,450.85,1
1684684800000,450,1
1684706400000,429.84,1
