timestamp,price_dollar,sells
1582851600000,399.894,1
1598317200000,378.402,1
1609203600000,396.99,1
1617930000000,298.67,1
1622854800000,281.54,1
1634346000000,287.47,1
1638752400000,345,1
1645664400000,345,1
1671238800000,324.623,1
1674090000000,288.667,1
1675904400000,291.573,1
1676509200000,229.32,1
1677546000000,227.637,2
1679187600000,309.141,1
1679446800000,223.204,1
1679533200000,300,1
1680310800000,325.03,1
1681088400000,325.286,1
1683342000000,482.305,1
