timestamp,price_dollar,sells
1683687600000,42.998,1
1683698400000,57.499,1
1683730800000,102.891,1
1683763200000,45.005,1
1683828000000,48.014,1
1684011600000,66.29,1
1684083600000,47.56,1
1684101600000,55.033,1
1684281600000,54.354,3
1684335600000,48.43,1
1684378800000,48.39,1
1684450800000,44.32,1
1684533600000,44.31,1
1684548000000,42.52,1
1684569600000,67.59,1
1684605600000,44.32,1
1684616400000,52.894,1
