timestamp,price_dollar,sells
1607475600000,0.488,1
1607562000000,0.66,1
1607648400000,0.782,1
1607734800000,0.659,3
1608253200000,0.441,1
1608339600000,0.496,2
1608512400000,0.355,1
1608598800000,0.354,1
1608685200000,0.379,1
1608771600000,0.61,2
1608858000000,0.72,3
1609462800000,1.338,1
1609549200000,1.227,1
1609808400000,0.551,1
1609981200000,0.532,3
1610067600000,0.541,3
1610154000000,0.564,1
1610326800000,0.47,1
1610413200000,0.605,1
1610499600000,0.554,4
1610672400000,0.654,2
1610845200000,0.618,2
1611018000000,0.616,2
1611190800000,1.275,1
1611536400000,0.657,1
1611968400000,0.607,1
1612054800000,0.515,2
1612141200000,0.5,1
1612227600000,0.49,1
1612314000000,0.517,4
1612400400000,0.584,2
1612659600000,0.514,4
1612918800000,0.485,2
1613091600000,0.35,3
1613178000000,0.3,1
1613350800000,0.247,3
1613523600000,0.434,1
1613696400000,0.312,2
1613869200000,0.407,2
1613955600000,0.388,3
1614042000000,0.44,1
1614128400000,0.422,2
1614214800000,0.378,1
1614387600000,0.494,8
1614646800000,1.133,3
1614733200000,1.246,1
1614819600000,1.135,2
1614992400000,0.883,2
1615078800000,0.54,1
1615251600000,0.54,1
1615338000000,0.55,1
1615424400000,0.606,10
1615683600000,0.87,1
1615770000000,0.625,1
1615856400000,0.731,1
1615942800000,0.457,2
1616029200000,0.637,1
1616115600000,0.517,4
1616202000000,0.478,2
1616288400000,0.512,4
1616374800000,0.55,2
1616461200000,0.593,2
1616547600000,0.442,2
1616634000000,0.62,2
1616720400000,0.614,1
1616806800000,0.627,1
1616893200000,0.53,3
1616979600000,0.609,1
1617238800000,0.586,1
1617325200000,0.824,1
1617411600000,0.566,3
1617498000000,0.646,1
1617584400000,0.632,3
1617670800000,0.63,4
1617757200000,0.545,2
1617843600000,0.556,1
1617930000000,0.649,2
1618016400000,0.53,1
1618102800000,0.713,2
1618189200000,0.594,1
1618275600000,0.71,1
1618448400000,0.83,1
1618880400000,0.601,2
1619226000000,0.619,1
1619312400000,0.712,2
1619398800000,0.687,4
1619485200000,0.833,2
1619571600000,0.935,1
1619658000000,0.98,3
1619917200000,0.302,1
1620003600000,1.207,1
1620090000000,0.862,1
1620176400000,0.707,1
1620349200000,0.665,2
1620522000000,3.043,18
1620608400000,3.902,6
1620781200000,1.396,2
1621126800000,3.52,1
1621299600000,1.863,2
1621386000000,1.893,1
1621472400000,2.015,1
1621558800000,2.096,2
1622077200000,3.068,3
1622163600000,2.31,2
1622336400000,2.562,2
1622509200000,2.581,1
1622595600000,2.576,1
1622768400000,2.564,1
1623114000000,2.69,1
1623373200000,3.118,2
1623718800000,3.07,1
1623805200000,2.79,2
1623891600000,3.081,5
1624064400000,2.543,1
1624323600000,3.182,1
1624496400000,3.217,1
1624669200000,3.037,2
1624755600000,3.084,3
1625101200000,2.992,1
1625187600000,3.04,1
1625706000000,2.981,1
1626483600000,3.15,3
1627174800000,2.574,1
1628038800000,3.089,1
1628470800000,2.418,1
1628816400000,2.338,1
1628902800000,2.16,1
1629594000000,2.988,1
1629680400000,3.013,1
1630198800000,2.893,2
1630371600000,3.045,2
1630717200000,2.794,2
1630976400000,3.646,3
1631235600000,2.791,1
1631408400000,2.72,1
1631494800000,2.475,1
1633222800000,1.954,1
1633827600000,2.432,4
1633914000000,1.95,1
1635210000000,1.93,1
1635469200000,2.402,1
1635642000000,1.698,2
1635814800000,1.625,4
1635987600000,1.54,1
1636246800000,1.96,1
1636419600000,2.012,1
1636851600000,1.585,1
1637110800000,1.47,2
1637888400000,2.26,1
1638234000000,2.256,1
1638752400000,1.678,1
1639443600000,1.557,2
1639875600000,1.639,3
1639962000000,1.349,1
1640134800000,2.196,1
1640739600000,1.696,5
1641085200000,2.063,1
1641258000000,2.18,12
1642035600000,2.544,2
1642381200000,1.47,1
1643936400000,2.527,1
1645232400000,2.541,1
1645923600000,1.953,1
1646614800000,1.284,1
1646874000000,1.943,1
1647133200000,2.548,1
1647219600000,1.693,3
1647306000000,1.774,1
1647565200000,1.882,1
1647824400000,2.246,1
1647997200000,1.981,1
1649293200000,1.913,1
1649984400000,1.912,1
1651280400000,2.829,8
1651366800000,4.03,2
1654736400000,8.84,1
1655168400000,5.015,2
1657328400000,6.403,1
1658192400000,5.94,1
1658710800000,4.218,1
1659488400000,6.116,3
1666832400000,1.809,2
1673398800000,4.825,2
1676077200000,5.452,1
1676854800000,4.765,1
1677286800000,4.6,1
1677632400000,3.032,1
1677805200000,5.285,2
1678842000000,5.59,1
1679360400000,4.949,2
1680224400000,4.045,1
1680570000000,4.054,1
1681002000000,3.277,1
1681088400000,4.029,1
1681174800000,4.003,2
1681434000000,4.011,1
1681952400000,4.08,1
1682038800000,5.01,2
1682791200000,3.235,1
1683007200000,3.34,1
1683252000000,2.876,1
1683730800000,3.361,2
