timestamp,price_dollar,sells
1485997200000,400,1
1538701200000,1122.429,1
1539738000000,1080.241,1
1541120400000,912.236,1
1571187600000,985.178,1
1584234000000,1083.08,1
1598835600000,1032.266,1
1627261200000,1179.136,1
1651971600000,818.249,1
1662685200000,522.42,1
1678410000000,1056.989,1
1682996400000,943.718,1
1684098000000,761.302,1
1684764000000,572.289,1
