timestamp,price_dollar,sells
1635642000000,622.192,1
1637629200000,153.598,1
1637715600000,186.44,1
1638147600000,114.473,1
1639098000000,169.1,1
1643418000000,125.697,1
1654822800000,120.3,1
1663117200000,115.383,1
1668387600000,120.44,1
1670806800000,117.53,1
1670979600000,117.91,1
1672448400000,112.79,1
1674954000000,162.65,1
1676250000000,122.245,1
1677978000000,320.701,1
1682643600000,399.99,1
