timestamp,price_dollar,sells
1635296400000,0.03,2161
1635382800000,0.03,2317
1635469200000,0.03,1852
1635555600000,0.03,1232
1635642000000,0.03,869
1635728400000,0.03,859
1635814800000,0.03,843
1635901200000,0.03,970
1635987600000,0.03,1245
1636074000000,0.03,1832
1636160400000,0.03,1605
1636246800000,0.03,1817
1636333200000,0.03,1972
1636419600000,0.03,1172
1636506000000,0.03,1423
1636592400000,0.03,1161
1636678800000,0.03,1003
1636765200000,0.03,1527
1636851600000,0.03,965
1636938000000,0.03,946
1637024400000,0.03,1481
1637110800000,0.03,817
1637197200000,0.03,782
1637283600000,0.03,1037
1637370000000,0.03,1204
1637456400000,0.03,1574
1637542800000,0.03,821
1637629200000,0.03,748
1637715600000,0.03,833
1637802000000,0.03,918
1637888400000,0.03,710
1637974800000,0.03,842
1638061200000,0.03,729
1638147600000,0.03,873
1638234000000,0.03,973
1638320400000,0.03,1406
1638406800000,0.03,1010
1638493200000,0.03,833
1638579600000,0.03,998
1638666000000,0.03,907
1638752400000,0.03,619
1638838800000,0.03,806
1638925200000,0.03,761
1639011600000,0.03,1147
1639098000000,0.03,1082
1639184400000,0.03,1109
1639270800000,0.03,842
1639357200000,0.03,1013
1639443600000,0.03,952
1639530000000,0.03,899
1639616400000,0.03,722
1639702800000,0.03,743
1639789200000,0.03,534
1639875600000,0.03,789
1639962000000,0.03,540
1640048400000,0.03,546
1640134800000,0.03,551
1640221200000,0.03,405
1640307600000,0.03,589
1640394000000,0.03,502
1640480400000,0.03,694
1640566800000,0.03,703
1640653200000,0.03,570
1640739600000,0.03,627
1640826000000,0.03,700
1640912400000,0.03,556
1640998800000,0.03,740
1641085200000,0.03,878
1641171600000,0.03,852
1641258000000,0.03,993
1641344400000,0.03,1037
1641430800000,0.03,935
1641517200000,0.03,1008
1641603600000,0.03,858
1641690000000,0.03,607
1641776400000,0.03,917
1641862800000,0.03,646
1641949200000,0.03,530
1642035600000,0.03,636
1642122000000,0.03,1689
1642208400000,0.03,1458
1642294800000,0.03,1118
1642381200000,0.03,1163
1642467600000,0.03,816
1642554000000,0.03,884
1642640400000,0.03,953
1642726800000,0.03,1510
1642813200000,0.03,1205
1642899600000,0.03,1142
1642986000000,0.03,1324
1643072400000,0.03,1060
1643158800000,0.03,1224
1643245200000,0.03,1089
1643331600000,0.03,798
1643418000000,0.03,1041
1643504400000,0.03,887
1643590800000,0.03,804
1643677200000,0.03,1015
1643763600000,0.03,794
1643850000000,0.03,897
1643936400000,0.03,1193
1644022800000,0.03,981
1644109200000,0.03,1476
1644195600000,0.03,962
1644282000000,0.03,1099
1644368400000,0.03,1973
1644454800000,0.03,1149
1644541200000,0.03,949
1644627600000,0.03,1168
1644714000000,0.03,1162
1644800400000,0.03,1089
1644886800000,0.03,1049
1644973200000,0.03,1762
1645059600000,0.03,1358
1645146000000,0.03,1561
1645232400000,0.03,1216
1645318800000,0.03,1039
1645405200000,0.03,1336
1645491600000,0.03,1456
1645578000000,0.03,1462
1645664400000,0.03,1627
1645750800000,0.03,1917
1645837200000,0.03,1551
1645923600000,0.03,1922
1646010000000,0.03,1287
1646096400000,0.03,1709
1646182800000,0.03,2119
1646269200000,0.03,1288
1646355600000,0.03,1142
1646442000000,0.03,1025
1646528400000,0.03,1731
1646614800000,0.03,1417
1646701200000,0.03,909
1646787600000,0.03,1224
1646874000000,0.03,1068
1646960400000,0.03,1357
1647046800000,0.03,1446
1647133200000,0.03,1276
1647219600000,0.03,1234
1647306000000,0.03,1063
1647392400000,0.03,1190
1647478800000,0.03,1173
1647565200000,0.03,1360
1647651600000,0.03,1205
1647738000000,0.03,1558
1647824400000,0.03,1107
1647910800000,0.03,1056
1647997200000,0.03,1154
1648083600000,0.03,1085
1648170000000,0.03,966
1648256400000,0.03,1121
1648342800000,0.03,1077
1648429200000,0.03,1498
1648515600000,0.03,1050
1648602000000,0.03,1107
1648688400000,0.03,1138
1648774800000,0.03,1471
1648861200000,0.03,1434
1648947600000,0.03,978
1649034000000,0.03,1039
1649120400000,0.03,740
1649206800000,0.03,1079
1649293200000,0.03,871
1649379600000,0.03,1186
1649466000000,0.03,1087
1649552400000,0.03,2082
1649638800000,0.03,1255
1649725200000,0.03,839
1649811600000,0.03,1055
1649898000000,0.03,1025
1649984400000,0.03,1344
1650070800000,0.03,1521
1650157200000,0.03,1094
1650243600000,0.03,1307
1650330000000,0.03,2187
1650416400000,0.03,917
1650502800000,0.03,1011
1650589200000,0.03,950
1650675600000,0.03,1329
1650762000000,0.03,1547
1650848400000,0.03,1057
1650934800000,0.03,842
1651021200000,0.03,925
1651107600000,0.03,634
1651194000000,0.03,1408
1651280400000,0.03,1889
1651366800000,0.03,1341
1651453200000,0.03,1411
1651539600000,0.03,1495
1651626000000,0.03,1353
1651712400000,0.03,1107
1651798800000,0.03,836
1651885200000,0.03,945
1651971600000,0.03,1049
1652058000000,0.03,888
1652144400000,0.03,1272
1652230800000,0.03,1078
1652317200000,0.03,1330
1652403600000,0.03,1960
1652490000000,0.03,1425
1652576400000,0.03,2045
1652662800000,0.03,1641
1652749200000,0.03,1657
1652835600000,0.03,1550
1652922000000,0.03,1091
1653008400000,0.03,1463
1653094800000,0.03,1485
1653181200000,0.03,1776
1653267600000,0.03,2483
1653354000000,0.03,1708
1653440400000,0.03,1576
1653526800000,0.03,1538
1653613200000,0.03,1559
1653699600000,0.03,1165
1653786000000,0.03,1425
1653872400000,0.03,1346
1653958800000,0.03,1322
1654045200000,0.03,1385
1654131600000,0.03,1005
1654218000000,0.03,1204
1654304400000,0.03,1914
1654390800000,0.03,1191
1654477200000,0.03,786
1654563600000,0.03,1060
1654650000000,0.03,1073
1654736400000,0.03,1068
1654822800000,0.03,1407
1654909200000,0.03,1031
1654995600000,0.03,1718
1655082000000,0.03,897
1655168400000,0.03,1449
1655254800000,0.03,2542
1655341200000,0.03,1771
1655427600000,0.03,1326
1655514000000,0.03,2769
1655600400000,0.03,1530
1655686800000,0.03,1574
1655773200000,0.03,1251
1655859600000,0.03,1023
1655946000000,0.03,1143
1656032400000,0.03,1252
1656118800000,0.03,1761
1656205200000,0.03,1184
1656291600000,0.03,1579
1656378000000,0.03,1213
1656464400000,0.03,1077
1656550800000,0.03,1589
1656637200000,0.03,909
1656723600000,0.03,1374
1656810000000,0.03,1192
1656896400000,0.03,1022
1656982800000,0.03,1374
1657069200000,0.03,1442
1657155600000,0.03,1336
1657242000000,0.03,1775
1657328400000,0.03,1374
1657414800000,0.03,1895
1657501200000,0.03,2279
1657587600000,0.03,1305
1657674000000,0.03,1721
1657760400000,0.03,1122
1657846800000,0.03,1397
1657933200000,0.03,1236
1658019600000,0.03,2252
1658106000000,0.03,1197
1658192400000,0.03,1880
1658278800000,0.03,1194
1658365200000,0.03,1233
1658451600000,0.03,1391
1658538000000,0.03,896
1658624400000,0.03,1948
1658710800000,0.03,1604
1658797200000,0.03,1940
1658883600000,0.03,1820
1658970000000,0.03,1276
1659056400000,0.03,630
1659142800000,0.03,1180
1659229200000,0.03,1234
1659315600000,0.03,818
1659402000000,0.03,1198
1659488400000,0.03,1109
1659574800000,0.03,992
1659661200000,0.03,1293
1659747600000,0.03,900
1659834000000,0.03,1281
1659920400000,0.03,859
1660006800000,0.03,472
1660093200000,0.03,1232
1660179600000,0.03,1286
1660266000000,0.03,1392
1660352400000,0.03,1400
1660438800000,0.03,1118
1660525200000,0.03,1561
1660611600000,0.03,1709
1660698000000,0.03,1712
1660784400000,0.03,1560
1660870800000,0.03,1508
1660957200000,0.03,1542
1661043600000,0.03,2644
1661130000000,0.03,1280
1661216400000,0.03,1485
1661302800000,0.03,1323
1661389200000,0.03,1031
1661475600000,0.03,1392
1661562000000,0.03,1177
1661648400000,0.03,810
1661734800000,0.03,1906
1661821200000,0.03,1571
1661907600000,0.03,1484
1661994000000,0.03,1486
1662080400000,0.03,1237
1662166800000,0.03,1195
1662253200000,0.03,1482
1662339600000,0.03,1205
1662426000000,0.03,902
1662512400000,0.03,1042
1662598800000,0.03,849
1662685200000,0.03,938
1662771600000,0.03,1867
1662858000000,0.03,1503
1662944400000,0.03,1042
1663030800000,0.03,1164
1663117200000,0.03,1219
1663203600000,0.03,1246
1663290000000,0.03,1080
1663376400000,0.03,1881
1663462800000,0.03,1771
1663549200000,0.03,1097
1663635600000,0.03,1653
1663722000000,0.03,1760
1663808400000,0.099,2137
1663894800000,0.055,1157
1663981200000,0.03,1384
1664067600000,0.03,1034
1664154000000,0.138,1887
1664240400000,0.03,628
1664326800000,0.03,962
1664413200000,0.03,961
1664499600000,0.03,1117
1664586000000,0.03,1218
1664672400000,0.03,956
1664758800000,0.03,732
1664845200000,0.03,1060
1664931600000,0.03,1153
1665018000000,0.03,1196
1665104400000,0.03,1105
1665190800000,0.03,1129
1665277200000,0.03,1226
1665363600000,0.03,930
1665450000000,0.03,911
1665536400000,0.03,593
1665622800000,0.03,756
1665709200000,0.03,694
1665795600000,0.03,1001
1665882000000,0.03,961
1665968400000,0.03,660
1666054800000,0.03,770
1666141200000,0.03,865
1666227600000,0.03,1000
1666314000000,0.03,694
1666400400000,0.03,2393
1666486800000,0.03,1049
1666573200000,0.03,945
1666659600000,0.03,776
1666746000000,0.03,955
1666832400000,0.03,1657
1666918800000,0.03,987
1667005200000,0.03,1254
1667091600000,0.03,885
1667178000000,0.03,1807
1667264400000,0.03,1510
1667350800000,0.03,1315
1667437200000,0.03,1021
1667523600000,0.03,3711
1667610000000,0.03,2706
1667696400000,0.03,1780
1667782800000,0.03,1720
1667869200000,0.03,803
1667955600000,0.03,840
1668042000000,0.03,1110
1668128400000,0.03,2730
1668214800000,0.03,2576
1668301200000,0.03,1555
1668387600000,0.03,2742
1668474000000,0.03,1003
1668560400000,0.03,1295
1668646800000,0.03,1429
1668733200000,0.03,1042
1668819600000,0.03,1176
1668906000000,0.03,1396
1668992400000,0.03,1082
1669078800000,0.03,1303
1669165200000,0.03,847
1669251600000,0.03,971
1669338000000,0.03,1161
1669424400000,0.03,1413
1669510800000,0.03,1382
1669597200000,0.03,1173
1669683600000,0.03,942
1669770000000,0.03,1095
1669856400000,0.03,1169
1669942800000,0.03,1545
1670029200000,0.03,1651
1670115600000,0.03,896
1670202000000,0.03,837
1670288400000,0.03,1118
1670374800000,0.03,1065
1670461200000,0.03,1257
1670547600000,0.03,2035
1670634000000,0.03,1437
1670720400000,0.03,1227
1670806800000,0.03,1378
1670893200000,0.03,1706
1670979600000,0.03,1114
1671066000000,0.03,4929
1671152400000,0.03,809
1671238800000,0.03,618
1671325200000,0.03,588
1671411600000,0.03,1117
1671498000000,0.03,790
1671584400000,0.03,840
1671670800000,0.03,954
1671757200000,0.03,1995
1671843600000,0.03,1275
1671930000000,0.03,1459
1672016400000,0.03,810
1672102800000,0.03,916
1672189200000,0.03,1065
1672275600000,0.03,1329
1672362000000,0.03,984
1672448400000,0.03,1014
1672534800000,0.03,984
1672621200000,0.03,1375
1672707600000,0.03,1145
1672794000000,0.03,1397
1672880400000,0.079,1280
1672966800000,0.03,1369
1673053200000,0.03,6225
1673139600000,0.03,9793
1673226000000,0.063,8721
1673312400000,0.03,1345
1673398800000,0.03,1295
1673485200000,0.067,1966
1673571600000,0.03,1659
1673658000000,0.03,849
1673744400000,0.03,1010
1673830800000,0.03,771
1673917200000,0.03,740
1674003600000,0.03,964
1674090000000,0.03,673
1674176400000,0.05,581
1674262800000,0.03,873
1674349200000,0.03,623
1674435600000,0.03,1379
1674522000000,0.03,700
1674608400000,0.03,995
1674694800000,0.03,815
1674781200000,0.03,709
1674867600000,0.03,745
1674954000000,0.03,965
1675040400000,0.03,842
1675126800000,0.03,959
1675213200000,0.03,889
1675299600000,0.03,1339
1675386000000,0.03,899
1675472400000,0.03,885
1675558800000,0.03,1807
1675645200000,0.03,873
1675731600000,0.03,901
1675818000000,0.03,1064
1675904400000,0.03,1057
1675990800000,0.03,1169
1676077200000,0.03,1190
1676163600000,0.03,2009
1676250000000,0.03,1792
1676336400000,0.03,1367
1676422800000,0.03,1328
1676509200000,0.03,2230
1676595600000,0.03,1444
1676682000000,0.03,1524
1676768400000,0.03,1479
1676854800000,0.241,1884
1676941200000,0.03,1455
1677027600000,0.03,1552
1677114000000,0.03,1607
1677200400000,0.03,1399
1677286800000,0.03,1493
1677373200000,0.03,1510
1677459600000,0.03,1340
1677546000000,0.03,1093
1677632400000,0.03,1136
1677718800000,0.03,983
1677805200000,0.03,979
1677891600000,0.03,1897
1677978000000,0.03,2182
1678064400000,0.03,1241
1678150800000,0.03,1549
1678237200000,0.03,1314
1678323600000,0.03,1306
1678410000000,0.03,1298
1678496400000,0.03,1239
1678582800000,0.03,1257
1678669200000,0.03,1487
1678755600000,0.03,944
1678842000000,0.03,1336
1678928400000,0.03,1399
1679014800000,0.03,1209
1679101200000,0.03,1387
1679187600000,0.03,2111
1679274000000,0.03,2058
1679360400000,0.03,2348
1679446800000,0.03,2156
1679533200000,0.03,2729
1679619600000,0.03,2309
1679706000000,0.03,2709
1679792400000,0.03,2615
1679878800000,0.03,2655
1679965200000,0.03,2502
