timestamp,price_dollar,sells
1385600400000,25.875,2
1385773200000,1.398,8
1385859600000,0.878,12
1385946000000,1.184,2
1386032400000,1.345,5
1386118800000,1.006,3
1386205200000,1.193,2
1386291600000,0.984,2
1386378000000,1.215,2
1386464400000,0.925,2
1386637200000,0.871,2
1386723600000,0.95,1
1386810000000,0.886,4
1386896400000,0.734,4
1386982800000,0.541,5
1387069200000,0.798,4
1387242000000,0.591,1
1387328400000,1.003,1
1387587600000,0.65,4
1387674000000,0.506,2
1387760400000,0.749,2
1387846800000,0.702,1
1388019600000,0.564,1
1388106000000,0.687,3
1388192400000,0.74,1
1388365200000,0.704,3
1388538000000,0.695,2
1388624400000,0.868,1
1388797200000,0.741,2
1388883600000,0.608,3
1388970000000,0.553,3
1389056400000,0.645,3
1389229200000,0.655,1
1389315600000,0.795,2
1389402000000,0.766,2
1389488400000,0.78,1
1389574800000,0.95,1
1389747600000,0.862,1
1389920400000,1.189,5
1390093200000,1.01,1
1390179600000,1.051,2
1390266000000,1.55,1
1390525200000,1.329,3
1390698000000,2.011,1
1390784400000,1.998,1
1391043600000,1.763,1
1391302800000,1.08,1
1391389200000,1.234,2
1391475600000,0.96,2
1391562000000,1.809,1
1391734800000,1.54,2
1391821200000,1.669,4
1391907600000,2.103,3
1391994000000,2.12,1
1392080400000,3.323,1
1392166800000,2.3,1
1392426000000,2.164,1
1392512400000,2.022,1
1392598800000,1.812,2
1392685200000,1.385,2
1392771600000,1.443,1
1393030800000,1.38,1
1393290000000,1.111,2
1393462800000,1.383,1
1393635600000,1.528,3
1393808400000,1.5,1
1394413200000,1.456,1
1394586000000,1.388,1
1394672400000,1.384,2
1394758800000,0.998,3
1394845200000,1.386,3
1394931600000,1.184,5
1395018000000,1.055,3
1395104400000,1.334,1
1395190800000,1.49,1
1395363600000,1.379,1
1395450000000,1.303,2
1395709200000,1.253,1
1395795600000,1.2,2
1395882000000,1.303,4
1395968400000,0.575,1
1396054800000,1.459,5
1396141200000,1.91,1
1396573200000,1.57,1
1396659600000,2.023,5
1396832400000,2.87,1
1396918800000,2.291,1
1397005200000,0.99,1
1397264400000,2.527,1
1397523600000,1.115,1
1397610000000,2.518,1
1397869200000,1.974,1
1397955600000,2.3,1
1398128400000,1.794,1
1398214800000,1.895,4
1398474000000,1.898,3
1398560400000,1.15,1
1398819600000,1.6,2
1398906000000,1.58,1
1398992400000,1.45,1
1399165200000,1.396,1
1399251600000,1.31,1
1399683600000,1.284,2
1399770000000,1.457,1
1399856400000,1.004,3
1399942800000,1.358,1
1400029200000,1.326,2
1400115600000,1.291,2
1400202000000,1.347,3
1400288400000,1.4,2
1400374800000,1.356,1
1400461200000,1.027,1
1400547600000,1.194,1
1400720400000,1.57,1
1400806800000,1.528,1
1400979600000,1.3,3
1401066000000,1.38,1
1401152400000,1.258,1
1401238800000,1.376,2
1401325200000,1.318,1
1401584400000,1.375,2
1401757200000,1.312,1
1401843600000,1.15,1
1401930000000,1.214,2
1402016400000,1.225,2
1402102800000,1.39,1
1402189200000,0.953,1
1402362000000,0.912,2
1402534800000,0.934,1
1402621200000,1,1
1402794000000,0.967,2
1402880400000,1.192,2
1403053200000,1.042,2
1403139600000,1.194,1
1403398800000,0.95,1
1403658000000,1.01,1
1403830800000,0.77,2
1404003600000,1.039,3
1404176400000,0.961,3
1404262800000,1.148,1
1404349200000,1.135,1
1404435600000,0.963,2
1404522000000,1.17,1
1404608400000,1.003,2
1404694800000,1.172,1
1404867600000,1.241,3
1404954000000,1.15,2
1405040400000,1.51,1
1405126800000,1.458,2
1405299600000,1.697,2
1405386000000,1.674,1
1405472400000,1.628,2
1405645200000,1.485,2
1405731600000,1.442,3
1405818000000,1.55,1
1406077200000,1.496,2
1406163600000,1.53,1
1406250000000,1.54,1
1406422800000,1.483,2
1406509200000,1.691,1
1406768400000,1.08,1
1406854800000,1.288,4
1407027600000,1.764,1
1407200400000,1.622,1
1407286800000,1.164,3
1407459600000,1.09,1
1407546000000,1.289,2
1407632400000,1.49,1
1407718800000,1.338,1
1407805200000,1.422,3
1407978000000,1.268,3
1408064400000,1.11,1
1408150800000,1.515,3
1408410000000,1.37,2
1408496400000,1.746,1
1408755600000,1.127,1
1408928400000,1.225,2
1409014800000,1.055,2
1409101200000,1.257,1
1409187600000,1.095,1
1409360400000,1.05,1
1409446800000,1.215,3
1409706000000,1.289,2
1409965200000,1.656,2
1410051600000,1.298,2
1410138000000,1.27,1
1410224400000,1.51,2
1410570000000,1.052,2
1410656400000,1.213,1
1410829200000,1.194,2
1410915600000,3.95,4
1411002000000,1.383,1
1411088400000,1.385,2
1411261200000,1.343,3
1411434000000,0.89,2
1411520400000,1.293,2
1411606800000,1.419,1
1411693200000,1.46,1
1411779600000,1.382,2
1411866000000,1.472,1
1411952400000,1.379,2
1412038800000,1.37,2
1412298000000,1.51,2
1412470800000,3.283,3
1412643600000,1.868,1
1412730000000,1.068,2
1412816400000,1.73,1
1412989200000,1.884,1
1413075600000,2.147,1
1413162000000,2.178,1
1413334800000,1.68,1
1413421200000,2.289,1
1413766800000,1.695,1
1413853200000,1.823,2
1413939600000,1.987,2
1414026000000,2.27,1
1414198800000,2.399,2
1414371600000,2.409,3
1414630800000,2.266,1
1414717200000,0.546,1
1414890000000,1.012,1
1414976400000,0.958,3
1415062800000,1.007,4
1415149200000,1.356,2
1415408400000,1.86,1
1415581200000,1.409,1
1415840400000,0.919,3
1416099600000,0.99,2
1416531600000,0.98,1
1416618000000,0.961,1
1416704400000,0.985,1
1416963600000,0.993,1
1417050000000,0.872,1
1417136400000,0.712,3
1417309200000,0.38,1
1417395600000,0.475,2
1417654800000,0.668,1
1417827600000,0.763,3
1417914000000,0.859,1
1418000400000,0.81,1
1418086800000,1.54,1
1418518800000,1.315,3
1418605200000,0.946,3
1418778000000,0.726,4
1418864400000,0.797,1
1418950800000,0.968,4
1419037200000,1.068,3
1419123600000,1.295,2
1419210000000,1.284,2
1419296400000,1.042,3
1419469200000,1.193,3
1419728400000,1.351,1
1419901200000,1.459,1
1420074000000,1.432,2
1420160400000,1.691,1
1420419600000,1.405,1
1420678800000,1.498,2
1420765200000,1.555,2
1421024400000,1.847,2
1421110800000,1.772,1
1421370000000,1.824,1
1421456400000,1.605,1
1421542800000,1.504,3
1421629200000,1.644,2
1421802000000,1.45,1
1421888400000,1.469,1
1421974800000,1.47,1
1422061200000,1.42,1
1422147600000,1.148,1
1422234000000,1.303,2
1422406800000,1.13,3
1422493200000,1.348,1
1422579600000,1.443,3
1422752400000,1.673,2
1422838800000,1.669,3
1422925200000,1.278,1
1423011600000,1.64,1
1423098000000,1.508,1
1423270800000,1.525,1
1423357200000,1.22,1
1423530000000,0.531,1
1423616400000,1.156,1
1423702800000,1.301,1
1423789200000,1.294,2
1423875600000,1.322,2
1423962000000,1.567,4
1424221200000,1.212,1
1424307600000,30.15,2
1424394000000,1.23,4
1424480400000,1.376,2
1424566800000,1.376,1
1424653200000,1.165,2
1424739600000,0.906,2
1424826000000,1.369,2
1424912400000,0.64,1
1425085200000,1.483,2
1425171600000,1.524,1
1425258000000,1.491,1
1425344400000,1.7,2
1425430800000,1.948,1
1425517200000,1.92,1
1425690000000,1.749,2
1426208400000,1.2,1
1426294800000,1.05,1
1426381200000,1.138,1
1426467600000,6.604,13
1426640400000,1.855,1
1426899600000,4.77,1
1427590800000,2.27,1
1427850000000,1.979,1
1427936400000,2.098,1
1428195600000,2.071,1
1428454800000,2.21,1
1428714000000,1.95,3
1428800400000,2.063,3
1429059600000,1.96,1
1429146000000,2.345,2
1429232400000,2.073,1
1429664400000,1.955,1
1429923600000,2.181,1
1430010000000,2.319,1
1430442000000,1.883,2
1430701200000,2.499,2
1430874000000,3.515,1
1430960400000,3.314,1
1431478800000,2.186,2
1431565200000,2.311,1
1432083600000,1.67,1
1432170000000,1.678,1
1432256400000,1.936,1
1432515600000,1.947,1
1432602000000,1.961,2
1432861200000,2.18,1
1433034000000,1.907,1
1433206800000,1.748,1
1433293200000,1.598,1
1433379600000,1.91,1
1433466000000,2.3,2
1433638800000,1.27,1
1433811600000,2.134,2
1433898000000,1.946,1
1434157200000,1.87,1
1434416400000,1.693,1
1434589200000,1.305,1
1434675600000,1.257,1
1434848400000,1.444,2
1435021200000,1.281,1
1435107600000,1.11,2
1435280400000,3.852,1
1435366800000,3.852,1
1435453200000,1.483,2
1435626000000,1.836,2
1435712400000,1.662,1
1435971600000,2.04,1
1436058000000,1.15,1
1436144400000,1.5,1
1436230800000,1.505,1
1436317200000,1.504,1
1436403600000,1.53,1
1436490000000,1.452,1
1436576400000,1.711,4
1436662800000,2.126,2
1436749200000,2.102,2
