timestamp,price_dollar,sells
1620003600000,4.673,24
1620090000000,1.872,1187
1620176400000,1.374,960
1620262800000,1.053,791
1620349200000,0.837,782
1620435600000,0.732,845
1620522000000,0.677,752
1620608400000,0.666,819
1620694800000,0.735,782
1620781200000,0.926,811
1620867600000,0.779,602
1620954000000,0.796,634
1621040400000,0.742,721
1621126800000,0.702,757
1621213200000,0.681,692
1621299600000,0.661,777
1621386000000,0.635,797
1621472400000,0.586,789
1621558800000,0.58,794
1621645200000,0.597,808
1621731600000,0.573,681
1621818000000,0.547,759
1621904400000,0.523,787
1621990800000,0.516,780
1622077200000,0.551,714
1622163600000,0.549,687
1622250000000,0.516,683
1622336400000,0.5,750
1622422800000,0.487,706
1622509200000,0.464,600
1622595600000,0.449,904
1622682000000,0.432,718
1622768400000,0.408,843
1622854800000,0.384,706
1622941200000,0.369,656
1623027600000,0.363,803
1623114000000,0.378,801
1623200400000,0.39,736
1623286800000,0.396,868
1623373200000,0.446,709
1623459600000,0.441,710
1623546000000,0.436,771
1623632400000,0.421,654
1623718800000,0.402,700
1623805200000,0.401,612
1623891600000,0.394,654
1623978000000,0.384,658
1624064400000,0.382,603
1624150800000,0.361,566
1624237200000,0.339,600
1624323600000,0.32,604
1624410000000,0.304,675
1624496400000,0.265,662
1624582800000,0.241,862
1624669200000,0.246,636
1624755600000,0.26,581
1624842000000,0.254,602
1624928400000,0.25,826
1625014800000,0.243,468
1625101200000,0.241,726
1625187600000,0.244,574
1625274000000,0.247,624
1625360400000,0.248,518
1625446800000,0.254,580
1625533200000,0.251,545
1625619600000,0.255,533
1625706000000,0.241,779
1625792400000,0.243,599
1625878800000,0.238,562
1625965200000,0.235,454
1626051600000,0.237,536
1626138000000,0.233,579
1626224400000,0.235,577
1626310800000,0.236,554
1626397200000,0.232,514
1626483600000,0.221,695
1626570000000,0.229,850
1626656400000,0.231,715
1626742800000,0.221,506
1626829200000,0.228,677
1626915600000,0.219,607
1627002000000,0.22,710
1627088400000,0.215,521
1627174800000,0.215,631
1627261200000,0.211,682
1627347600000,0.221,270
1627434000000,0.228,603
1627520400000,0.218,540
1627606800000,0.213,606
1627693200000,0.214,779
1627779600000,0.209,533
1627866000000,0.209,653
1627952400000,0.207,869
1628038800000,0.21,738
1628125200000,0.217,465
1628211600000,0.214,718
1628298000000,0.203,548
1628384400000,0.202,588
1628470800000,0.208,688
1628557200000,0.2,550
1628643600000,0.201,701
1628730000000,0.199,576
1628816400000,0.193,613
1628902800000,0.19,575
1628989200000,0.191,569
1629075600000,0.194,755
1629162000000,0.193,568
1629248400000,0.199,687
1629334800000,0.2,712
1629421200000,0.207,707
1629507600000,0.219,641
1629594000000,0.207,524
1629680400000,0.206,567
1629766800000,0.22,833
1629853200000,0.213,639
1629939600000,0.21,573
1630026000000,0.196,670
1630112400000,0.194,691
1630198800000,0.186,660
1630285200000,0.18,683
1630371600000,0.176,696
1630458000000,0.172,918
1630544400000,0.165,686
1630630800000,0.165,736
1630717200000,0.165,787
1630803600000,0.17,727
1630890000000,0.166,571
1630976400000,0.167,827
1631062800000,0.182,723
1631149200000,0.18,592
1631235600000,0.16,812
1631322000000,0.169,716
1631408400000,0.159,656
1631494800000,0.162,674
1631581200000,0.159,628
1631667600000,0.158,544
1631754000000,0.16,610
1631840400000,0.158,666
1631926800000,0.167,782
1632013200000,0.164,629
1632099600000,0.159,621
1632186000000,0.162,614
1632272400000,0.133,777
1632358800000,0.117,742
1632445200000,0.128,601
1632531600000,0.13,605
1632618000000,0.151,568
1632704400000,0.157,641
1632790800000,0.156,496
1632877200000,0.144,546
1632963600000,0.143,449
1633050000000,0.155,550
1633136400000,0.155,599
1633222800000,0.154,627
1633309200000,0.154,500
1633395600000,0.154,474
1633482000000,0.151,530
1633568400000,0.157,501
1633654800000,0.154,490
1633741200000,0.16,534
1633827600000,0.167,508
1633914000000,0.157,475
1634000400000,0.161,482
1634086800000,0.163,651
1634173200000,0.17,561
1634259600000,0.169,450
1634346000000,0.158,515
1634432400000,0.16,438
1634518800000,0.154,336
1634605200000,0.153,388
1634691600000,0.155,427
1634778000000,0.155,400
1634864400000,0.139,517
1634950800000,0.14,523
1635037200000,0.138,361
1635123600000,0.138,333
1635210000000,0.131,392
1635296400000,0.131,443
1635382800000,0.134,548
1635469200000,0.14,452
1635555600000,0.13,388
1635642000000,0.139,444
1635728400000,0.139,472
1635814800000,0.143,367
1635901200000,0.153,509
1635987600000,0.159,555
1636074000000,0.16,521
1636160400000,0.157,415
1636246800000,0.16,398
1636333200000,0.155,335
1636419600000,0.152,406
1636506000000,0.152,454
1636592400000,0.149,402
1636678800000,0.155,348
1636765200000,0.155,484
1636851600000,0.156,436
1636938000000,0.16,386
1637024400000,0.16,397
1637110800000,0.156,434
1637197200000,0.163,454
1637283600000,0.165,453
1637370000000,0.166,545
1637456400000,0.168,406
1637542800000,0.164,331
1637629200000,0.164,371
1637715600000,0.161,386
1637802000000,0.158,421
1637888400000,0.152,474
1637974800000,0.146,415
1638061200000,0.146,458
1638147600000,0.145,434
1638234000000,0.139,502
1638320400000,0.135,462
1638406800000,0.14,441
1638493200000,0.137,365
1638579600000,0.146,491
1638666000000,0.148,614
1638752400000,0.146,370
1638838800000,0.149,396
1638925200000,0.147,377
1639011600000,0.154,391
1639098000000,0.15,373
1639184400000,0.154,475
1639270800000,0.148,391
1639357200000,0.152,394
1639443600000,0.152,327
1639530000000,0.156,439
1639616400000,0.152,343
1639702800000,0.149,358
1639789200000,0.152,408
1639875600000,0.149,445
1639962000000,0.149,335
1640048400000,0.146,318
1640134800000,0.144,341
1640221200000,0.15,356
1640307600000,0.15,504
1640394000000,0.152,411
1640480400000,0.149,512
1640566800000,0.146,427
1640653200000,0.15,438
1640739600000,0.149,535
1640826000000,0.148,567
1640912400000,0.148,427
1640998800000,0.145,421
1641085200000,0.154,562
1641171600000,0.154,465
1641258000000,0.159,447
1641344400000,0.159,427
1641430800000,0.157,434
1641517200000,0.157,564
1641603600000,0.157,507
1641690000000,0.158,534
