timestamp,price_dollar,sells
1635296400000,0.517,21
1635382800000,0.414,90
1635469200000,0.49,72
1635555600000,0.374,91
1635642000000,0.353,97
1635728400000,0.309,94
1635814800000,0.398,66
1635901200000,0.353,84
1635987600000,0.367,83
1636074000000,0.441,73
1636160400000,0.398,135
1636246800000,0.356,136
1636333200000,0.354,148
1636419600000,0.367,89
1636506000000,0.334,136
1636592400000,0.332,83
1636678800000,0.336,76
1636765200000,0.306,115
1636851600000,0.339,85
1636938000000,0.399,96
1637024400000,0.309,90
1637110800000,0.311,77
1637197200000,0.282,95
1637283600000,0.284,78
1637370000000,0.3,98
1637456400000,0.29,72
1637542800000,0.28,66
1637629200000,0.307,53
1637715600000,0.257,67
1637802000000,0.249,71
1637888400000,0.243,97
1637974800000,0.232,64
1638061200000,0.233,66
1638147600000,0.225,56
1638234000000,0.208,105
1638320400000,0.202,71
1638406800000,0.198,61
1638493200000,0.208,52
1638579600000,0.201,77
1638666000000,0.214,68
1638752400000,0.214,68
1638838800000,0.375,74
1638925200000,0.237,52
1639011600000,0.271,53
1639098000000,0.271,51
1639184400000,0.275,60
1639270800000,0.333,58
1639357200000,0.264,51
1639443600000,0.299,45
1639530000000,0.264,60
1639616400000,0.262,50
1639702800000,0.304,39
1639789200000,0.294,43
1639875600000,0.252,69
1639962000000,0.26,35
1640048400000,0.264,39
1640134800000,0.267,32
1640221200000,0.273,29
1640307600000,0.269,36
1640394000000,0.262,61
1640480400000,0.25,48
1640566800000,0.251,41
1640653200000,0.232,54
1640739600000,0.249,57
1640826000000,0.24,53
1640912400000,0.29,41
1640998800000,0.227,51
1641085200000,0.257,60
1641171600000,0.262,40
1641258000000,0.272,59
1641344400000,0.28,59
1641430800000,0.307,47
1641517200000,0.293,46
1641603600000,0.276,46
1641690000000,0.284,49
1641776400000,0.276,34
1641862800000,0.28,42
1641949200000,0.282,45
1642035600000,0.296,44
1642122000000,0.296,52
1642208400000,0.327,47
1642294800000,0.306,44
1642381200000,0.313,41
1642467600000,0.318,40
1642554000000,0.317,33
1642640400000,0.302,33
1642726800000,0.296,56
1642813200000,0.299,61
1642899600000,0.295,66
1642986000000,0.298,48
1643072400000,0.267,39
1643158800000,0.26,46
1643245200000,0.267,42
1643331600000,0.263,75
1643418000000,0.259,36
1643504400000,0.248,65
1643590800000,0.249,52
1643677200000,0.258,49
1643763600000,0.247,51
1643850000000,0.26,54
1643936400000,0.267,178
1644022800000,0.261,46
1644109200000,0.275,48
1644195600000,0.292,36
1644282000000,0.312,28
